[2019-08-11 01:50:50] CProxy CheckBad PacketWarning fd:124 packet_per_sec:4.9 debug:{[22004]=3,[3001]=1,[3002]=45}
[2019-08-11 01:53:30] CProxy CheckBad PacketWarning fd:124 packet_per_sec:4.3 debug:{[22004]=2,[22001]=3,[3002]=37,[3001]=1}
[2019-08-11 01:56:10] CProxy CheckBad PacketWarning fd:124 packet_per_sec:4.7 debug:{[3002]=46,[3001]=1}
[2019-08-11 02:39:10] CProxy CheckBad PacketWarning fd:163 packet_per_sec:4.4 debug:{[41004]=3,[3001]=1,[41002]=40}
[2019-08-11 02:51:00] CProxy CheckBad PacketWarning fd:163 packet_per_sec:4.1 debug:{[3001]=1,[14003]=40}
[2019-08-11 03:10:00] CProxy CheckBad PacketWarning fd:165 packet_per_sec:6.2 debug:{[3001]=1,[14003]=61}
[2019-08-11 03:10:10] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.6 debug:{[3001]=1,[14003]=45}
[2019-08-11 03:10:20] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.8 debug:{[3001]=1,[14003]=47}
[2019-08-11 03:14:50] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.5 debug:{[3001]=1,[14003]=44}
[2019-08-11 03:15:00] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.4 debug:{[3001]=1,[14003]=43}
[2019-08-11 03:15:10] CProxy CheckBad PacketWarning fd:165 packet_per_sec:6.3 debug:{[3001]=1,[14003]=62}
[2019-08-11 03:15:30] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.2 debug:{[3001]=1,[14003]=51}
[2019-08-11 03:15:40] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.9 debug:{[3001]=1,[14003]=58}
[2019-08-11 03:16:00] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.2 debug:{[14006]=41,[3001]=1}
[2019-08-11 03:21:40] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.9 debug:{[3001]=1,[3007]=29,[20011]=29}
[2019-08-11 03:25:10] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.0 debug:{[3001]=1,[20011]=13,[20012]=6,[5039]=1,[3007]=19}
[2019-08-11 03:27:10] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.1 debug:{[3001]=1,[3007]=25,[20011]=25}
[2019-08-11 03:27:20] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.5 debug:{[3001]=1,[3007]=22,[20011]=22}
[2019-08-11 03:28:30] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.4 debug:{[3001]=1,[14003]=53}
[2019-08-11 03:28:50] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.2 debug:{[3001]=1,[14003]=41}
[2019-08-11 03:29:10] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.1 debug:{[3001]=1,[3002]=4,[14003]=36}
[2019-08-11 03:29:20] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.9 debug:{[3001]=1,[14003]=58}
[2019-08-11 03:29:40] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.0 debug:{[3001]=1,[14003]=49}
[2019-08-11 03:29:50] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.2 debug:{[3001]=1,[14003]=51}
[2019-08-11 03:30:00] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.2 debug:{[3001]=1,[14003]=51}
[2019-08-11 03:30:10] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.4 debug:{[3001]=1,[14003]=43}
[2019-08-11 03:30:20] CProxy CheckBad PacketWarning fd:165 packet_per_sec:7.9 debug:{[3001]=1,[14003]=78}
[2019-08-11 03:30:30] CProxy CheckBad PacketWarning fd:165 packet_per_sec:6.5 debug:{[3001]=1,[14003]=64}
[2019-08-11 03:30:40] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.2 debug:{[3001]=1,[14003]=51}
[2019-08-11 03:33:50] CProxy CheckBad PacketWarning fd:165 packet_per_sec:12.2 debug:{[14003]=121,[3001]=1}
[2019-08-11 03:34:00] CProxy CheckBad PacketWarning fd:165 packet_per_sec:15.0 debug:{[14003]=270,[3001]=2}
[2019-08-11 03:34:10] CProxy CheckBad PacketWarning fd:165 packet_per_sec:15.2 debug:{[14003]=421,[3001]=3}
[2019-08-11 03:34:20] CProxy CheckBad PacketWarning fd:165 packet_per_sec:12.3 debug:{[14003]=543,[3001]=4}
[2019-08-11 03:34:30] CProxy CheckBad PacketWarning fd:165 packet_per_sec:15.6 debug:{[14003]=698,[3001]=5}
[2019-08-11 03:34:40] CProxy CheckBad PacketWarning fd:165 packet_per_sec:16.2 debug:{[14003]=859,[3001]=6}
[2019-08-11 03:34:50] CProxy CheckBad PacketWarning fd:165 packet_per_sec:15.8 debug:{[14003]=1016,[3001]=7}
[2019-08-11 03:55:50] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.0 debug:{[5040]=3,[3001]=1,[5010]=11,[5011]=11,[5039]=3,[3007]=11}
[2019-08-11 04:43:50] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.2 debug:{[23001]=6,[23002]=5,[23003]=13,[6021]=6,[3001]=1,[3007]=11}
[2019-08-11 04:45:20] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.2 debug:{[14006]=51,[3001]=1}
[2019-08-11 04:45:30] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.9 debug:{[14006]=48,[3001]=1}
[2019-08-11 04:45:40] CProxy CheckBad PacketWarning fd:165 packet_per_sec:5.1 debug:{[14006]=50,[3001]=1}
[2019-08-11 04:46:00] CProxy CheckBad PacketWarning fd:165 packet_per_sec:4.3 debug:{[14006]=42,[3001]=1}
[2019-08-11 08:17:40] CProxy CheckBad PacketWarning fd:168 packet_per_sec:4.1 debug:{[3002]=40,[3001]=1}
[2019-08-11 08:32:20] CProxy CheckBad PacketWarning fd:168 packet_per_sec:4.5 debug:{[13014]=44,[3001]=1}
[2019-08-11 09:05:40] CProxy CheckBad PacketWarning fd:173 packet_per_sec:4.0 debug:{[3007]=18,[3001]=1,[20006]=18,[5039]=3}
[2019-08-11 10:01:00] CProxy CheckBad PacketWarning fd:182 packet_per_sec:5.0 debug:{[3001]=1,[23002]=8,[23003]=5,[30169]=1,[6021]=9,[23001]=9,[3007]=17}
[2019-08-11 10:35:20] CProxy CheckBad PacketWarning fd:184 packet_per_sec:4.1 debug:{[3001]=1,[3007]=20,[20011]=20}
[2019-08-11 10:35:40] CProxy CheckBad PacketWarning fd:184 packet_per_sec:4.2 debug:{[5039]=3,[3001]=1,[20006]=19,[3007]=19}
[2019-08-11 10:35:50] CProxy CheckBad PacketWarning fd:184 packet_per_sec:4.2 debug:{[5039]=3,[3001]=1,[20006]=19,[3007]=19}
[2019-08-11 10:43:10] CProxy CheckBad PacketWarning fd:184 packet_per_sec:5.7 debug:{[3002]=56,[3001]=1}
[2019-08-11 10:48:00] CProxy CheckBad PacketWarning fd:189 packet_per_sec:4.2 debug:{[5028]=41,[3001]=1}
[2019-08-11 10:48:10] CProxy CheckBad PacketWarning fd:189 packet_per_sec:4.8 debug:{[5028]=47,[3001]=1}
[2019-08-11 10:48:20] CProxy CheckBad PacketWarning fd:189 packet_per_sec:5.3 debug:{[5028]=52,[3001]=1}
[2019-08-11 10:58:40] CProxy CheckBad PacketWarning fd:191 packet_per_sec:4.5 debug:{[5028]=44,[3001]=1}
[2019-08-11 11:27:10] CProxy CheckBad PacketWarning fd:196 packet_per_sec:4.6 debug:{[3002]=45,[3001]=1}
[2019-08-11 11:27:30] CProxy CheckBad PacketWarning fd:196 packet_per_sec:5.0 debug:{[3002]=49,[3001]=1}
[2019-08-11 11:49:00] CProxy CheckBad PacketWarning fd:202 packet_per_sec:4.4 debug:{[5028]=43,[3001]=1}
[2019-08-11 11:49:10] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.3 debug:{[5028]=52,[3001]=1}
[2019-08-11 11:49:20] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.3 debug:{[5028]=52,[3001]=1}
[2019-08-11 11:49:30] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.5 debug:{[5028]=54,[3001]=1}
[2019-08-11 11:49:40] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.3 debug:{[5028]=52,[3001]=1}
[2019-08-11 11:49:50] CProxy CheckBad PacketWarning fd:202 packet_per_sec:4.8 debug:{[5028]=47,[3001]=1}
[2019-08-11 11:50:00] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.2 debug:{[5028]=51,[3001]=1}
[2019-08-11 11:50:30] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.4 debug:{[5028]=53,[3001]=1}
[2019-08-11 11:52:30] CProxy CheckBad PacketWarning fd:202 packet_per_sec:4.8 debug:{[5028]=47,[3001]=1}
[2019-08-11 11:52:40] CProxy CheckBad PacketWarning fd:202 packet_per_sec:6.0 debug:{[5028]=59,[3001]=1}
[2019-08-11 11:52:50] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.7 debug:{[5028]=56,[3001]=1}
[2019-08-11 11:53:00] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.5 debug:{[5028]=54,[3001]=1}
[2019-08-11 11:53:10] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.6 debug:{[5028]=55,[3001]=1}
[2019-08-11 11:53:20] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.4 debug:{[5028]=53,[3001]=1}
[2019-08-11 11:53:30] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.6 debug:{[5028]=55,[3001]=1}
[2019-08-11 11:53:40] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.0 debug:{[5028]=49,[3001]=1}
[2019-08-11 11:53:50] CProxy CheckBad PacketWarning fd:202 packet_per_sec:4.6 debug:{[5028]=45,[3001]=1}
[2019-08-11 11:54:00] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.1 debug:{[5028]=50,[3001]=1}
[2019-08-11 11:54:10] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.5 debug:{[5028]=54,[3001]=1}
[2019-08-11 11:54:20] CProxy CheckBad PacketWarning fd:202 packet_per_sec:4.7 debug:{[5028]=46,[3001]=1}
[2019-08-11 11:54:50] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.5 debug:{[5028]=54,[3001]=1}
[2019-08-11 11:55:00] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.4 debug:{[5028]=53,[3001]=1}
[2019-08-11 11:55:10] CProxy CheckBad PacketWarning fd:202 packet_per_sec:5.3 debug:{[5028]=52,[3001]=1}
[2019-08-11 11:55:40] CProxy CheckBad PacketWarning fd:202 packet_per_sec:4.2 debug:{[5028]=41,[3001]=1}
[2019-08-11 12:01:30] CProxy CheckBad PacketWarning fd:203 packet_per_sec:5.2 debug:{[13014]=51,[3001]=1}
[2019-08-11 12:48:20] CProxy CheckBad PacketWarning fd:205 packet_per_sec:5.8 debug:{[3001]=1,[14003]=57}
[2019-08-11 12:48:30] CProxy CheckBad PacketWarning fd:205 packet_per_sec:4.5 debug:{[3001]=1,[14003]=44}
[2019-08-11 12:48:50] CProxy CheckBad PacketWarning fd:205 packet_per_sec:5.0 debug:{[14003]=49,[3001]=1}
